#    L    TT             EE             BB             TE             PP             PT             PE         
   230    5.69701E+03    1.20921E+00    2.31504E-02    3.02723E+01    4.98126E-08    1.15721E-04    6.25145E-08
   231    5.69073E+03    1.25046E+00    2.33422E-02    3.19487E+01    4.95851E-08    1.14776E-04    7.68480E-08
   232    5.68384E+03    1.29360E+00    2.35344E-02    3.36289E+01    4.93594E-08    1.13837E-04    9.11415E-08
   233    5.67633E+03    1.33865E+00    2.37270E-02    3.53122E+01    4.91353E-08    1.12906E-04    1.05393E-07
   234    5.66821E+03    1.38563E+00    2.39199E-02    3.69980E+01    4.89129E-08    1.11982E-04    1.19600E-07
   235    5.65949E+03    1.43458E+00    2.41129E-02    3.86856E+01    4.86921E-08    1.11064E-04    1.33761E-07
   236    5.65015E+03    1.48552E+00    2.43059E-02    4.03742E+01    4.84730E-08    1.10154E-04    1.47874E-07
   237    5.64022E+03    1.53846E+00    2.44988E-02    4.20631E+01    4.82554E-08    1.09250E-04    1.61936E-07
   238    5.62968E+03    1.59343E+00    2.46916E-02    4.37517E+01    4.80395E-08    1.08353E-04    1.75945E-07
   239    5.61856E+03    1.65044E+00    2.48841E-02    4.54390E+01    4.78252E-08    1.07463E-04    1.89900E-07
   240    5.60683E+03    1.70953E+00    2.50762E-02    4.71244E+01    4.76124E-08    1.06579E-04    2.03799E-07
   241    5.59452E+03    1.77072E+00    2.52678E-02    4.88072E+01    4.74011E-08    1.05702E-04    2.17638E-07
   242    5.58162E+03    1.83401E+00    2.54589E-02    5.04866E+01    4.71914E-08    1.04832E-04    2.31417E-07
   243    5.56814E+03    1.89943E+00    2.56492E-02    5.21619E+01    4.69832E-08    1.03969E-04    2.45132E-07
   244    5.55409E+03    1.96700E+00    2.58388E-02    5.38324E+01    4.67765E-08    1.03111E-04    2.58783E-07
   245    5.53947E+03    2.03673E+00    2.60274E-02    5.54973E+01    4.65712E-08    1.02261E-04    2.72367E-07
   246    5.52429E+03    2.10862E+00    2.62150E-02    5.71560E+01    4.63674E-08    1.01416E-04    2.85881E-07
   247    5.50855E+03    2.18271E+00    2.64016E-02    5.88078E+01    4.61650E-08    1.00579E-04    2.99324E-07
   248    5.49226E+03    2.25900E+00    2.65868E-02    6.04518E+01    4.59640E-08    9.97470E-05    3.12694E-07
   249    5.47542E+03    2.33750E+00    2.67708E-02    6.20874E+01    4.57644E-08    9.89217E-05    3.25988E-07
   250    5.45805E+03    2.41824E+00    2.69534E-02    6.37139E+01    4.55662E-08    9.81026E-05    3.39205E-07
   251    5.44013E+03    2.50119E+00    2.71344E-02    6.53303E+01    4.53694E-08    9.72897E-05    3.52343E-07
   252    5.42168E+03    2.58639E+00    2.73139E-02    6.69359E+01    4.51739E-08    9.64829E-05    3.65402E-07
   253    5.40269E+03    2.67383E+00    2.74919E-02    6.85301E+01    4.49798E-08    9.56822E-05    3.78382E-07
   254    5.38318E+03    2.76352E+00    2.76684E-02    7.01118E+01    4.47869E-08    9.48875E-05    3.91286E-07
   255    5.36314E+03    2.85545E+00    2.78433E-02    7.16805E+01    4.45954E-08    9.40987E-05    4.04113E-07
   256    5.34257E+03    2.94965E+00    2.80168E-02    7.32353E+01    4.44052E-08    9.33159E-05    4.16864E-07
   257    5.32150E+03    3.04610E+00    2.81888E-02    7.47756E+01    4.42163E-08    9.25389E-05    4.29541E-07
   258    5.29993E+03    3.14481E+00    2.83592E-02    7.63004E+01    4.40286E-08    9.17678E-05    4.42143E-07
   259    5.27787E+03    3.24578E+00    2.85283E-02    7.78102E+01    4.38423E-08    9.10024E-05    4.54673E-07
   260    5.25534E+03    3.34901E+00    2.86958E-02    7.93026E+01    4.36572E-08    9.02427E-05    4.67129E-07
   261    5.23234E+03    3.45449E+00    2.88619E-02    8.07786E+01    4.34733E-08    8.94887E-05    4.79514E-07
   262    5.20891E+03    3.56223E+00    2.90265E-02    8.22366E+01    4.32907E-08    8.87403E-05    4.91828E-07
   263    5.18503E+03    3.67222E+00    2.91897E-02    8.36766E+01    4.31094E-08    8.79975E-05    5.04072E-07
   264    5.16073E+03    3.78446E+00    2.93514E-02    8.50971E+01    4.29292E-08    8.72602E-05    5.16246E-07
   265    5.13600E+03    3.89893E+00    2.95118E-02    8.64989E+01    4.27503E-08    8.65283E-05    5.28352E-07
   266    5.11085E+03    4.01562E+00    2.96707E-02    8.78797E+01    4.25725E-08    8.58018E-05    5.40390E-07
   267    5.08530E+03    4.13451E+00    2.98282E-02    8.92389E+01    4.23960E-08    8.50807E-05    5.52361E-07
   268    5.05934E+03    4.25561E+00    2.99844E-02    9.05772E+01    4.22206E-08    8.43649E-05    5.64266E-07
   269    5.03297E+03    4.37889E+00    3.01391E-02    9.18923E+01    4.20464E-08    8.36543E-05    5.76105E-07
   270    5.00621E+03    4.50434E+00    3.02925E-02    9.31850E+01    4.18734E-08    8.29490E-05    5.87879E-07
   271    4.97907E+03    4.63195E+00    3.04446E-02    9.44532E+01    4.17015E-08    8.22488E-05    5.99590E-07
   272    4.95156E+03    4.76170E+00    3.05953E-02    9.56975E+01    4.15307E-08    8.15537E-05    6.11238E-07
   273    4.92369E+03    4.89356E+00    3.07447E-02    9.69164E+01    4.13611E-08    8.08637E-05    6.22823E-07
   274    4.89546E+03    5.02752E+00    3.08928E-02    9.81108E+01    4.11925E-08    8.01786E-05    6.34346E-07
   275    4.86689E+03    5.16355E+00    3.10396E-02    9.92784E+01    4.10251E-08    7.94986E-05    6.45810E-07
   276    4.83799E+03    5.30165E+00    3.11851E-02    1.00420E+02    4.08588E-08    7.88234E-05    6.57212E-07
   277    4.80878E+03    5.44178E+00    3.13293E-02    1.01534E+02    4.06935E-08    7.81531E-05    6.68556E-07
   278    4.77925E+03    5.58392E+00    3.14724E-02    1.02620E+02    4.05294E-08    7.74875E-05    6.79842E-07
   279    4.74943E+03    5.72804E+00    3.16141E-02    1.03678E+02    4.03663E-08    7.68267E-05    6.91069E-07
   280    4.71932E+03    5.87410E+00    3.17547E-02    1.04707E+02    4.02042E-08    7.61706E-05    7.02240E-07
   281    4.68892E+03    6.02209E+00    3.18941E-02    1.05708E+02    4.00432E-08    7.55192E-05    7.13355E-07
   282    4.65826E+03    6.17196E+00    3.20323E-02    1.06678E+02    3.98832E-08    7.48723E-05    7.24415E-07
   283    4.62735E+03    6.32369E+00    3.21694E-02    1.07619E+02    3.97243E-08    7.42300E-05    7.35420E-07
   284    4.59618E+03    6.47726E+00    3.23053E-02    1.08528E+02    3.95663E-08    7.35922E-05    7.46371E-07
   285    4.56478E+03    6.63261E+00    3.24401E-02    1.09406E+02    3.94094E-08    7.29588E-05    7.57269E-07
   286    4.53314E+03    6.78973E+00    3.25738E-02    1.10252E+02    3.92535E-08    7.23299E-05    7.68115E-07
   287    4.50130E+03    6.94856E+00    3.27065E-02    1.11067E+02    3.90985E-08    7.17052E-05    7.78910E-07
   288    4.46925E+03    7.10908E+00    3.28380E-02    1.11849E+02    3.89445E-08    7.10849E-05    7.89654E-07
   289    4.43700E+03    7.27123E+00    3.29686E-02    1.12599E+02    3.87914E-08    7.04688E-05    8.00349E-07
   290    4.40458E+03    7.43500E+00    3.30981E-02    1.13314E+02    3.86393E-08    6.98569E-05    8.10994E-07
   291    4.37198E+03    7.60034E+00    3.32267E-02    1.13997E+02    3.84882E-08    6.92491E-05    8.21592E-07
   292    4.33922E+03    7.76713E+00    3.33542E-02    1.14645E+02    3.83380E-08    6.86454E-05    8.32141E-07
   293    4.30629E+03    7.93544E+00    3.34809E-02    1.15259E+02    3.81886E-08    6.80458E-05    8.42644E-07
   294    4.27323E+03    8.10520E+00    3.36065E-02    1.15838E+02    3.80402E-08    6.74502E-05    8.53101E-07
   295    4.24004E+03    8.27626E+00    3.37313E-02    1.16382E+02    3.78927E-08    6.68585E-05    8.63513E-07
   296    4.20671E+03    8.44869E+00    3.38552E-02    1.16891E+02    3.77461E-08    6.62706E-05    8.73881E-07
   297    4.17326E+03    8.62234E+00    3.39783E-02    1.17362E+02    3.76004E-08    6.56867E-05    8.84205E-07
   298    4.13972E+03    8.79721E+00    3.41005E-02    1.17798E+02    3.74555E-08    6.51065E-05    8.94486E-07
   299    4.10607E+03    8.97323E+00    3.42219E-02    1.18197E+02    3.73115E-08    6.45300E-05    9.04725E-07
   300    4.07234E+03    9.15033E+00    3.43426E-02    1.18559E+02    3.71683E-08    6.39573E-05    9.14923E-07
   301    4.03854E+03    9.32857E+00    3.44624E-02    1.18884E+02    3.70259E-08    6.33881E-05    9.25080E-07
   302    4.00468E+03    9.50773E+00    3.45815E-02    1.19173E+02    3.68844E-08    6.28227E-05    9.35191E-07
   303    3.97077E+03    9.68790E+00    3.46999E-02    1.19425E+02    3.67437E-08    6.22608E-05    9.45251E-07
   304    3.93683E+03    9.86899E+00    3.48176E-02    1.19639E+02    3.66038E-08    6.17027E-05    9.55256E-07
   305    3.90287E+03    1.00509E+01    3.49346E-02    1.19816E+02    3.64648E-08    6.11482E-05    9.65200E-07
   306    3.86889E+03    1.02337E+01    3.50509E-02    1.19956E+02    3.63265E-08    6.05974E-05    9.75078E-07
   307    3.83490E+03    1.04172E+01    3.51665E-02    1.20058E+02    3.61890E-08    6.00502E-05    9.84886E-07
   308    3.80093E+03    1.06014E+01    3.52815E-02    1.20122E+02    3.60524E-08    5.95067E-05    9.94617E-07
   309    3.76697E+03    1.07862E+01    3.53958E-02    1.20148E+02    3.59165E-08    5.89670E-05    1.00427E-06
   310    3.73303E+03    1.09715E+01    3.55096E-02    1.20138E+02    3.57814E-08    5.84309E-05    1.01383E-06
   311    3.69913E+03    1.11574E+01    3.56228E-02    1.20088E+02    3.56471E-08    5.78986E-05    1.02331E-06
   312    3.66527E+03    1.13436E+01    3.57353E-02    1.20000E+02    3.55135E-08    5.73699E-05    1.03268E-06
   313    3.63147E+03    1.15303E+01    3.58474E-02    1.19874E+02    3.53807E-08    5.68450E-05    1.04196E-06
   314    3.59774E+03    1.17172E+01    3.59589E-02    1.19710E+02    3.52487E-08    5.63238E-05    1.05113E-06
   315    3.56407E+03    1.19043E+01    3.60699E-02    1.19508E+02    3.51174E-08    5.58064E-05    1.06019E-06
   316    3.53050E+03    1.20917E+01    3.61804E-02    1.19267E+02    3.49868E-08    5.52927E-05    1.06913E-06
   317    3.49701E+03    1.22791E+01    3.62904E-02    1.18989E+02    3.48570E-08    5.47828E-05    1.07795E-06
   318    3.46364E+03    1.24665E+01    3.64000E-02    1.18673E+02    3.47280E-08    5.42766E-05    1.08664E-06
   319    3.43038E+03    1.26539E+01    3.65092E-02    1.18318E+02    3.45996E-08    5.37742E-05    1.09520E-06
   320    3.39723E+03    1.28413E+01    3.66180E-02    1.17926E+02    3.44720E-08    5.32755E-05    1.10363E-06
   321    3.36423E+03    1.30284E+01    3.67264E-02    1.17496E+02    3.43451E-08    5.27807E-05    1.11191E-06
   322    3.33137E+03    1.32154E+01    3.68344E-02    1.17028E+02    3.42189E-08    5.22896E-05    1.12005E-06
   323    3.29866E+03    1.34019E+01    3.69422E-02    1.16523E+02    3.40934E-08    5.18023E-05    1.12803E-06
   324    3.26611E+03    1.35881E+01    3.70496E-02    1.15981E+02    3.39686E-08    5.13189E-05    1.13586E-06
   325    3.23373E+03    1.37739E+01    3.71567E-02    1.15401E+02    3.38445E-08    5.08392E-05    1.14352E-06
   326    3.20153E+03    1.39592E+01    3.72636E-02    1.14785E+02    3.37211E-08    5.03634E-05    1.15102E-06
   327    3.16952E+03    1.41438E+01    3.73703E-02    1.14131E+02    3.35984E-08    4.98914E-05    1.15835E-06
   328    3.13770E+03    1.43278E+01    3.74768E-02    1.13441E+02    3.34763E-08    4.94232E-05    1.16549E-06
   329    3.10609E+03    1.45110E+01    3.75832E-02    1.12715E+02    3.33549E-08    4.89589E-05    1.17246E-06
   330    3.07470E+03    1.46934E+01    3.76893E-02    1.11953E+02    3.32342E-08    4.84984E-05    1.17924E-06
   331    3.04352E+03    1.48750E+01    3.77954E-02    1.11155E+02    3.31142E-08    4.80418E-05    1.18583E-06
   332    3.01258E+03    1.50556E+01    3.79015E-02    1.10320E+02    3.29947E-08    4.75890E-05    1.19221E-06
   333    2.98187E+03    1.52352E+01    3.80074E-02    1.09452E+02    3.28760E-08    4.71401E-05    1.19840E-06
   334    2.95141E+03    1.54137E+01    3.81134E-02    1.08548E+02    3.27578E-08    4.66951E-05    1.20438E-06
   335    2.92121E+03    1.55910E+01    3.82194E-02    1.07610E+02    3.26403E-08    4.62540E-05    1.21015E-06
   336    2.89127E+03    1.57670E+01    3.83255E-02    1.06637E+02    3.25235E-08    4.58168E-05    1.21569E-06
   337    2.86160E+03    1.59418E+01    3.84316E-02    1.05631E+02    3.24072E-08    4.53835E-05    1.22102E-06
   338    2.83220E+03    1.61152E+01    3.85379E-02    1.04592E+02    3.22916E-08    4.49540E-05    1.22612E-06
   339    2.80310E+03    1.62872E+01    3.86443E-02    1.03521E+02    3.21766E-08    4.45285E-05    1.23098E-06
   340    2.77429E+03    1.64577E+01    3.87509E-02    1.02417E+02    3.20621E-08    4.41069E-05    1.23561E-06
   341    2.74578E+03    1.66266E+01    3.88578E-02    1.01281E+02    3.19483E-08    4.36893E-05    1.23999E-06
   342    2.71758E+03    1.67939E+01    3.89649E-02    1.00113E+02    3.18351E-08    4.32756E-05    1.24412E-06
   343    2.68968E+03    1.69594E+01    3.90723E-02    9.89143E+01    3.17225E-08    4.28658E-05    1.24801E-06
   344    2.66210E+03    1.71230E+01    3.91800E-02    9.76841E+01    3.16104E-08    4.24600E-05    1.25163E-06
   345    2.63483E+03    1.72848E+01    3.92882E-02    9.64232E+01    3.14989E-08    4.20581E-05    1.25499E-06
   346    2.60789E+03    1.74445E+01    3.93967E-02    9.51316E+01    3.13880E-08    4.16602E-05    1.25808E-06
   347    2.58128E+03    1.76022E+01    3.95057E-02    9.38100E+01    3.12776E-08    4.12663E-05    1.26090E-06
   348    2.55499E+03    1.77577E+01    3.96152E-02    9.24585E+01    3.11678E-08    4.08764E-05    1.26344E-06
   349    2.52905E+03    1.79110E+01    3.97253E-02    9.10793E+01    3.10586E-08    4.04905E-05    1.26570E-06
   350    2.50346E+03    1.80622E+01    3.98359E-02    8.96716E+01    3.09499E-08    4.01085E-05    1.26766E-06
   351    2.47823E+03    1.82111E+01    3.99471E-02    8.82370E+01    3.08417E-08    3.97306E-05    1.26934E-06
   352    2.45337E+03    1.83577E+01    4.00589E-02    8.67761E+01    3.07341E-08    3.93565E-05    1.27074E-06
   353    2.42888E+03    1.85019E+01    4.01713E-02    8.52890E+01    3.06270E-08    3.89862E-05    1.27188E-06
   354    2.40476E+03    1.86437E+01    4.02843E-02    8.37779E+01    3.05205E-08    3.86197E-05    1.27276E-06
   355    2.38103E+03    1.87830E+01    4.03979E-02    8.22420E+01    3.04144E-08    3.82568E-05    1.27342E-06
   356    2.35768E+03    1.89197E+01    4.05121E-02    8.06822E+01    3.03089E-08    3.78973E-05    1.27386E-06
   357    2.33472E+03    1.90539E+01    4.06270E-02    7.90992E+01    3.02039E-08    3.75413E-05    1.27410E-06
   358    2.31216E+03    1.91854E+01    4.07424E-02    7.74937E+01    3.00995E-08    3.71885E-05    1.27415E-06
   359    2.29000E+03    1.93140E+01    4.08584E-02    7.58656E+01    2.99955E-08    3.68390E-05    1.27403E-06
   360    2.26823E+03    1.94398E+01    4.09750E-02    7.42166E+01    2.98921E-08    3.64925E-05    1.27375E-06
   361    2.24687E+03    1.95628E+01    4.10922E-02    7.25456E+01    2.97891E-08    3.61491E-05    1.27333E-06
   362    2.22591E+03    1.96828E+01    4.12100E-02    7.08544E+01    2.96867E-08    3.58085E-05    1.27279E-06
   363    2.20537E+03    1.97997E+01    4.13284E-02    6.91436E+01    2.95848E-08    3.54707E-05    1.27214E-06
   364    2.18524E+03    1.99136E+01    4.14474E-02    6.74139E+01    2.94833E-08    3.51357E-05    1.27139E-06
   365    2.16553E+03    2.00244E+01    4.15669E-02    6.56661E+01    2.93824E-08    3.48032E-05    1.27057E-06
   366    2.14624E+03    2.01320E+01    4.16871E-02    6.39011E+01    2.92819E-08    3.44732E-05    1.26968E-06
   367    2.12737E+03    2.02364E+01    4.18078E-02    6.21195E+01    2.91820E-08    3.41456E-05    1.26874E-06
   368    2.10893E+03    2.03375E+01    4.19291E-02    6.03221E+01    2.90825E-08    3.38203E-05    1.26777E-06
   369    2.09091E+03    2.04354E+01    4.20510E-02    5.85098E+01    2.89835E-08    3.34972E-05    1.26678E-06
   370    2.07334E+03    2.05299E+01    4.21735E-02    5.66832E+01    2.88850E-08    3.31762E-05    1.26579E-06
   371    2.05619E+03    2.06211E+01    4.22965E-02    5.48432E+01    2.87870E-08    3.28572E-05    1.26482E-06
   372    2.03948E+03    2.07087E+01    4.24201E-02    5.29905E+01    2.86894E-08    3.25400E-05    1.26387E-06
   373    2.02321E+03    2.07929E+01    4.25443E-02    5.11258E+01    2.85923E-08    3.22247E-05    1.26296E-06
   374    2.00737E+03    2.08737E+01    4.26690E-02    4.92501E+01    2.84957E-08    3.19110E-05    1.26211E-06
   375    1.99196E+03    2.09510E+01    4.27943E-02    4.73638E+01    2.83995E-08    3.15990E-05    1.26134E-06
   376    1.97700E+03    2.10246E+01    4.29202E-02    4.54679E+01    2.83038E-08    3.12884E-05    1.26065E-06
   377    1.96248E+03    2.10946E+01    4.30466E-02    4.35630E+01    2.82086E-08    3.09792E-05    1.26007E-06
   378    1.94840E+03    2.11609E+01    4.31735E-02    4.16500E+01    2.81138E-08    3.06713E-05    1.25961E-06
   379    1.93476E+03    2.12235E+01    4.33010E-02    3.97295E+01    2.80194E-08    3.03645E-05    1.25929E-06
   380    1.92157E+03    2.12823E+01    4.34291E-02    3.78024E+01    2.79255E-08    3.00589E-05    1.25912E-06
   381    1.90882E+03    2.13374E+01    4.35576E-02    3.58693E+01    2.78321E-08    2.97542E-05    1.25911E-06
   382    1.89651E+03    2.13885E+01    4.36867E-02    3.39310E+01    2.77391E-08    2.94505E-05    1.25928E-06
   383    1.88466E+03    2.14358E+01    4.38163E-02    3.19883E+01    2.76465E-08    2.91475E-05    1.25965E-06
   384    1.87324E+03    2.14792E+01    4.39465E-02    3.00421E+01    2.75544E-08    2.88452E-05    1.26024E-06
   385    1.86226E+03    2.15188E+01    4.40771E-02    2.80932E+01    2.74627E-08    2.85434E-05    1.26105E-06
   386    1.85173E+03    2.15545E+01    4.42083E-02    2.61425E+01    2.73714E-08    2.82422E-05    1.26210E-06
   387    1.84164E+03    2.15863E+01    4.43399E-02    2.41907E+01    2.72805E-08    2.79413E-05    1.26341E-06
   388    1.83199E+03    2.16143E+01    4.44720E-02    2.22388E+01    2.71901E-08    2.76407E-05    1.26499E-06
   389    1.82277E+03    2.16384E+01    4.46047E-02    2.02875E+01    2.71001E-08    2.73403E-05    1.26686E-06
   390    1.81400E+03    2.16586E+01    4.47378E-02    1.83377E+01    2.70105E-08    2.70400E-05    1.26904E-06
   391    1.80566E+03    2.16750E+01    4.48714E-02    1.63902E+01    2.69213E-08    2.67396E-05    1.27153E-06
   392    1.79775E+03    2.16873E+01    4.50054E-02    1.44457E+01    2.68326E-08    2.64391E-05    1.27436E-06
   393    1.79028E+03    2.16958E+01    4.51400E-02    1.25051E+01    2.67442E-08    2.61384E-05    1.27754E-06
   394    1.78323E+03    2.17004E+01    4.52749E-02    1.05690E+01    2.66562E-08    2.58374E-05    1.28108E-06
   395    1.77660E+03    2.17009E+01    4.54103E-02    8.63827E+00    2.65687E-08    2.55359E-05    1.28500E-06
   396    1.77040E+03    2.16975E+01    4.55462E-02    6.71375E+00    2.64815E-08    2.52340E-05    1.28932E-06
   397    1.76462E+03    2.16900E+01    4.56825E-02    4.79618E+00    2.63947E-08    2.49314E-05    1.29405E-06
   398    1.75926E+03    2.16787E+01    4.58192E-02    2.88631E+00    2.63083E-08    2.46280E-05    1.29921E-06
   399    1.75432E+03    2.16633E+01    4.59563E-02    9.84906E-01    2.62223E-08    2.43239E-05    1.30481E-06
   400    1.74979E+03    2.16440E+01    4.60939E-02   -9.07266E-01    2.61367E-08    2.40188E-05    1.31086E-06
   401    1.74568E+03    2.16207E+01    4.62318E-02   -2.78945E+00    2.60515E-08    2.37127E-05    1.31738E-06
   402    1.74198E+03    2.15934E+01    4.63702E-02   -4.66090E+00    2.59666E-08    2.34057E-05    1.32434E-06
   403    1.73869E+03    2.15623E+01    4.65090E-02   -6.52085E+00    2.58822E-08    2.30979E-05    1.33173E-06
