#    L    TT             EE             BB             TE             PP             PT             PE         
   231    5.69565E+03    1.26117E+00    3.20266E-02    3.19231E+01    4.95851E-08    1.14776E-04    7.68480E-08
   232    5.68873E+03    1.30435E+00    3.22581E-02    3.35994E+01    4.93594E-08    1.13837E-04    9.11415E-08
   233    5.68119E+03    1.34945E+00    3.24900E-02    3.52788E+01    4.91353E-08    1.12906E-04    1.05393E-07
   234    5.67303E+03    1.39649E+00    3.27222E-02    3.69608E+01    4.89129E-08    1.11982E-04    1.19600E-07
   235    5.66427E+03    1.44550E+00    3.29542E-02    3.86447E+01    4.86921E-08    1.11064E-04    1.33761E-07
   236    5.65489E+03    1.49651E+00    3.31859E-02    4.03296E+01    4.84730E-08    1.10154E-04    1.47874E-07
   237    5.64492E+03    1.54953E+00    3.34169E-02    4.20150E+01    4.82554E-08    1.09250E-04    1.61936E-07
   238    5.63434E+03    1.60458E+00    3.36470E-02    4.37000E+01    4.80395E-08    1.08353E-04    1.75945E-07
   239    5.62316E+03    1.66168E+00    3.38758E-02    4.53841E+01    4.78252E-08    1.07463E-04    1.89900E-07
   240    5.61139E+03    1.72086E+00    3.41032E-02    4.70662E+01    4.76124E-08    1.06579E-04    2.03799E-07
   241    5.59903E+03    1.78213E+00    3.43288E-02    4.87459E+01    4.74011E-08    1.05702E-04    2.17638E-07
   242    5.58608E+03    1.84552E+00    3.45524E-02    5.04224E+01    4.71914E-08    1.04832E-04    2.31417E-07
   243    5.57255E+03    1.91104E+00    3.47736E-02    5.20948E+01    4.69832E-08    1.03969E-04    2.45132E-07
   244    5.55845E+03    1.97871E+00    3.49922E-02    5.37626E+01    4.67765E-08    1.03111E-04    2.58783E-07
   245    5.54377E+03    2.04855E+00    3.52080E-02    5.54250E+01    4.65712E-08    1.02261E-04    2.72367E-07
   246    5.52854E+03    2.12055E+00    3.54205E-02    5.70814E+01    4.63674E-08    1.01416E-04    2.85881E-07
   247    5.51273E+03    2.19475E+00    3.56296E-02    5.87310E+01    4.61650E-08    1.00579E-04    2.99324E-07
   248    5.49639E+03    2.27115E+00    3.58349E-02    6.03730E+01    4.59640E-08    9.97470E-05    3.12694E-07
   249    5.47949E+03    2.34976E+00    3.60363E-02    6.20068E+01    4.57644E-08    9.89217E-05    3.25988E-07
   250    5.46206E+03    2.43061E+00    3.62333E-02    6.36316E+01    4.55662E-08    9.81026E-05    3.39205E-07
   251    5.44408E+03    2.51368E+00    3.64258E-02    6.52465E+01    4.53694E-08    9.72897E-05    3.52343E-07
   252    5.42556E+03    2.59900E+00    3.66138E-02    6.68510E+01    4.51739E-08    9.64829E-05    3.65402E-07
   253    5.40651E+03    2.68655E+00    3.67973E-02    6.84441E+01    4.49798E-08    9.56822E-05    3.78382E-07
   254    5.38694E+03    2.77635E+00    3.69765E-02    7.00250E+01    4.47869E-08    9.48875E-05    3.91286E-07
   255    5.36683E+03    2.86841E+00    3.71513E-02    7.15929E+01    4.45954E-08    9.40987E-05    4.04113E-07
   256    5.34620E+03    2.96272E+00    3.73219E-02    7.31472E+01    4.44052E-08    9.33159E-05    4.16864E-07
   257    5.32506E+03    3.05929E+00    3.74883E-02    7.46872E+01    4.42163E-08    9.25389E-05    4.29541E-07
   258    5.30342E+03    3.15811E+00    3.76506E-02    7.62118E+01    4.40286E-08    9.17678E-05    4.42143E-07
   259    5.28130E+03    3.25920E+00    3.78088E-02    7.77215E+01    4.38423E-08    9.10024E-05    4.54673E-07
   260    5.25870E+03    3.36254E+00    3.79630E-02    7.92141E+01    4.36572E-08    9.02427E-05    4.67129E-07
   261    5.23564E+03    3.46814E+00    3.81134E-02    8.06904E+01    4.34733E-08    8.94887E-05    4.79514E-07
   262    5.21213E+03    3.57599E+00    3.82598E-02    8.21488E+01    4.32907E-08    8.87403E-05    4.91828E-07
   263    5.18819E+03    3.68609E+00    3.84025E-02    8.35893E+01    4.31094E-08    8.79975E-05    5.04072E-07
   264    5.16382E+03    3.79844E+00    3.85414E-02    8.50105E+01    4.29292E-08    8.72602E-05    5.16246E-07
   265    5.13902E+03    3.91301E+00    3.86767E-02    8.64132E+01    4.27503E-08    8.65283E-05    5.28352E-07
   266    5.11381E+03    4.02981E+00    3.88084E-02    8.77950E+01    4.25725E-08    8.58018E-05    5.40390E-07
   267    5.08818E+03    4.14881E+00    3.89366E-02    8.91553E+01    4.23960E-08    8.50807E-05    5.52361E-07
   268    5.06215E+03    4.27001E+00    3.90613E-02    9.04947E+01    4.22206E-08    8.43649E-05    5.64266E-07
   269    5.03572E+03    4.39339E+00    3.91827E-02    9.18112E+01    4.20464E-08    8.36543E-05    5.76105E-07
   270    5.00889E+03    4.51894E+00    3.93007E-02    9.31054E+01    4.18734E-08    8.29490E-05    5.87879E-07
   271    4.98169E+03    4.64665E+00    3.94156E-02    9.43750E+01    4.17015E-08    8.22488E-05    5.99590E-07
   272    4.95410E+03    4.77649E+00    3.95272E-02    9.56210E+01    4.15307E-08    8.15537E-05    6.11238E-07
   273    4.92617E+03    4.90844E+00    3.96358E-02    9.68416E+01    4.13611E-08    8.08637E-05    6.22823E-07
   274    4.89787E+03    5.04249E+00    3.97414E-02    9.80378E+01    4.11925E-08    8.01786E-05    6.34346E-07
   275    4.86923E+03    5.17861E+00    3.98440E-02    9.92073E+01    4.10251E-08    7.94986E-05    6.45810E-07
   276    4.84028E+03    5.31678E+00    3.99438E-02    1.00351E+02    4.08588E-08    7.88234E-05    6.57212E-07
   277    4.81100E+03    5.45699E+00    4.00408E-02    1.01467E+02    4.06935E-08    7.81531E-05    6.68556E-07
   278    4.78141E+03    5.59920E+00    4.01351E-02    1.02555E+02    4.05294E-08    7.74875E-05    6.79842E-07
   279    4.75152E+03    5.74339E+00    4.02267E-02    1.03615E+02    4.03663E-08    7.68267E-05    6.91069E-07
   280    4.72135E+03    5.88951E+00    4.03157E-02    1.04647E+02    4.02042E-08    7.61706E-05    7.02240E-07
   281    4.69089E+03    6.03756E+00    4.04023E-02    1.05649E+02    4.00432E-08    7.55192E-05    7.13355E-07
   282    4.66017E+03    6.18749E+00    4.04864E-02    1.06622E+02    3.98832E-08    7.48723E-05    7.24415E-07
   283    4.62920E+03    6.33928E+00    4.05682E-02    1.07565E+02    3.97243E-08    7.42300E-05    7.35420E-07
   284    4.59798E+03    6.49289E+00    4.06478E-02    1.08477E+02    3.95663E-08    7.35922E-05    7.46371E-07
   285    4.56652E+03    6.64829E+00    4.07251E-02    1.09357E+02    3.94094E-08    7.29588E-05    7.57269E-07
   286    4.53483E+03    6.80544E+00    4.08004E-02    1.10206E+02    3.92535E-08    7.23299E-05    7.68115E-07
   287    4.50293E+03    6.96430E+00    4.08736E-02    1.11024E+02    3.90985E-08    7.17052E-05    7.78910E-07
   288    4.47083E+03    7.12485E+00    4.09449E-02    1.11808E+02    3.89445E-08    7.10849E-05    7.89654E-07
   289    4.43853E+03    7.28703E+00    4.10143E-02    1.12560E+02    3.87914E-08    7.04688E-05    8.00349E-07
   290    4.40606E+03    7.45080E+00    4.10819E-02    1.13278E+02    3.86393E-08    6.98569E-05    8.10994E-07
   291    4.37341E+03    7.61616E+00    4.11479E-02    1.13963E+02    3.84882E-08    6.92491E-05    8.21592E-07
   292    4.34060E+03    7.78295E+00    4.12121E-02    1.14614E+02    3.83380E-08    6.86454E-05    8.32141E-07
   293    4.30764E+03    7.95126E+00    4.12749E-02    1.15231E+02    3.81886E-08    6.80458E-05    8.42644E-07
   294    4.27453E+03    8.12101E+00    4.13361E-02    1.15812E+02    3.80402E-08    6.74502E-05    8.53101E-07
   295    4.24130E+03    8.29205E+00    4.13960E-02    1.16359E+02    3.78927E-08    6.68585E-05    8.63513E-07
   296    4.20793E+03    8.46445E+00    4.14546E-02    1.16870E+02    3.77461E-08    6.62706E-05    8.73881E-07
   297    4.17445E+03    8.63808E+00    4.15119E-02    1.17344E+02    3.76004E-08    6.56867E-05    8.84205E-07
   298    4.14087E+03    8.81291E+00    4.15681E-02    1.17782E+02    3.74555E-08    6.51065E-05    8.94486E-07
   299    4.10719E+03    8.98889E+00    4.16233E-02    1.18184E+02    3.73115E-08    6.45300E-05    9.04725E-07
   300    4.07343E+03    9.16593E+00    4.16774E-02    1.18548E+02    3.71683E-08    6.39573E-05    9.14923E-07
   301    4.03960E+03    9.34412E+00    4.17307E-02    1.18876E+02    3.70259E-08    6.33881E-05    9.25080E-07
   302    4.00572E+03    9.52322E+00    4.17831E-02    1.19167E+02    3.68844E-08    6.28227E-05    9.35191E-07
   303    3.97179E+03    9.70331E+00    4.18347E-02    1.19421E+02    3.67437E-08    6.22608E-05    9.45251E-07
   304    3.93783E+03    9.88432E+00    4.18856E-02    1.19638E+02    3.66038E-08    6.17027E-05    9.55256E-07
   305    3.90385E+03    1.00662E+01    4.19358E-02    1.19817E+02    3.64648E-08    6.11482E-05    9.65200E-07
   306    3.86985E+03    1.02489E+01    4.19854E-02    1.19958E+02    3.63265E-08    6.05974E-05    9.75078E-07
   307    3.83585E+03    1.04323E+01    4.20344E-02    1.20062E+02    3.61890E-08    6.00502E-05    9.84886E-07
   308    3.80186E+03    1.06163E+01    4.20830E-02    1.20129E+02    3.60524E-08    5.95067E-05    9.94617E-07
   309    3.76789E+03    1.08011E+01    4.21310E-02    1.20157E+02    3.59165E-08    5.89670E-05    1.00427E-06
   310    3.73394E+03    1.09862E+01    4.21787E-02    1.20148E+02    3.57814E-08    5.84309E-05    1.01383E-06
   311    3.70004E+03    1.11720E+01    4.22260E-02    1.20100E+02    3.56471E-08    5.78986E-05    1.02331E-06
   312    3.66617E+03    1.13581E+01    4.22730E-02    1.20015E+02    3.55135E-08    5.73699E-05    1.03268E-06
   313    3.63237E+03    1.15446E+01    4.23198E-02    1.19891E+02    3.53807E-08    5.68450E-05    1.04196E-06
   314    3.59863E+03    1.17314E+01    4.23665E-02    1.19728E+02    3.52487E-08    5.63238E-05    1.05113E-06
   315    3.56497E+03    1.19184E+01    4.24130E-02    1.19528E+02    3.51174E-08    5.58064E-05    1.06019E-06
   316    3.53139E+03    1.21056E+01    4.24595E-02    1.19289E+02    3.49868E-08    5.52927E-05    1.06913E-06
   317    3.49791E+03    1.22929E+01    4.25060E-02    1.19012E+02    3.48570E-08    5.47828E-05    1.07795E-06
   318    3.46454E+03    1.24801E+01    4.25525E-02    1.18698E+02    3.47280E-08    5.42766E-05    1.08664E-06
   319    3.43128E+03    1.26674E+01    4.25992E-02    1.18344E+02    3.45996E-08    5.37742E-05    1.09520E-06
   320    3.39814E+03    1.28546E+01    4.26461E-02    1.17954E+02    3.44720E-08    5.32755E-05    1.10363E-06
   321    3.36515E+03    1.30416E+01    4.26933E-02    1.17525E+02    3.43451E-08    5.27807E-05    1.11191E-06
   322    3.33229E+03    1.32283E+01    4.27407E-02    1.17059E+02    3.42189E-08    5.22896E-05    1.12005E-06
   323    3.29959E+03    1.34148E+01    4.27886E-02    1.16555E+02    3.40934E-08    5.18023E-05    1.12803E-06
   324    3.26704E+03    1.36008E+01    4.28369E-02    1.16014E+02    3.39686E-08    5.13189E-05    1.13586E-06
   325    3.23468E+03    1.37864E+01    4.28857E-02    1.15436E+02    3.38445E-08    5.08392E-05    1.14352E-06
   326    3.20249E+03    1.39715E+01    4.29351E-02    1.14821E+02    3.37211E-08    5.03634E-05    1.15102E-06
   327    3.17049E+03    1.41560E+01    4.29852E-02    1.14168E+02    3.35984E-08    4.98914E-05    1.15835E-06
   328    3.13868E+03    1.43397E+01    4.30359E-02    1.13479E+02    3.34763E-08    4.94232E-05    1.16549E-06
   329    3.10708E+03    1.45228E+01    4.30874E-02    1.12754E+02    3.33549E-08    4.89589E-05    1.17246E-06
   330    3.07570E+03    1.47050E+01    4.31398E-02    1.11993E+02    3.32342E-08    4.84984E-05    1.17924E-06
   331    3.04454E+03    1.48864E+01    4.31931E-02    1.11195E+02    3.31142E-08    4.80418E-05    1.18583E-06
   332    3.01361E+03    1.50669E+01    4.32474E-02    1.10362E+02    3.29947E-08    4.75890E-05    1.19221E-06
   333    2.98292E+03    1.52463E+01    4.33027E-02    1.09494E+02    3.28760E-08    4.71401E-05    1.19840E-06
   334    2.95247E+03    1.54246E+01    4.33591E-02    1.08591E+02    3.27578E-08    4.66951E-05    1.20438E-06
   335    2.92229E+03    1.56017E+01    4.34168E-02    1.07653E+02    3.26403E-08    4.62540E-05    1.21015E-06
   336    2.89236E+03    1.57776E+01    4.34757E-02    1.06681E+02    3.25235E-08    4.58168E-05    1.21569E-06
   337    2.86271E+03    1.59522E+01    4.35359E-02    1.05676E+02    3.24072E-08    4.53835E-05    1.22102E-06
   338    2.83333E+03    1.61254E+01    4.35976E-02    1.04637E+02    3.22916E-08    4.49540E-05    1.22612E-06
   339    2.80424E+03    1.62972E+01    4.36607E-02    1.03566E+02    3.21766E-08    4.45285E-05    1.23098E-06
   340    2.77545E+03    1.64676E+01    4.37254E-02    1.02463E+02    3.20621E-08    4.41069E-05    1.23561E-06
   341    2.74695E+03    1.66363E+01    4.37917E-02    1.01327E+02    3.19483E-08    4.36893E-05    1.23999E-06
   342    2.71876E+03    1.68034E+01    4.38598E-02    1.00159E+02    3.18351E-08    4.32756E-05    1.24412E-06
   343    2.69088E+03    1.69688E+01    4.39296E-02    9.89608E+01    3.17225E-08    4.28658E-05    1.24801E-06
   344    2.66331E+03    1.71322E+01    4.40012E-02    9.77307E+01    3.16104E-08    4.24600E-05    1.25163E-06
   345    2.63606E+03    1.72938E+01    4.40748E-02    9.64698E+01    3.14989E-08    4.20581E-05    1.25499E-06
   346    2.60913E+03    1.74534E+01    4.41504E-02    9.51781E+01    3.13880E-08    4.16602E-05    1.25808E-06
   347    2.58253E+03    1.76110E+01    4.42281E-02    9.38565E+01    3.12776E-08    4.12663E-05    1.26090E-06
   348    2.55626E+03    1.77663E+01    4.43080E-02    9.25048E+01    3.11678E-08    4.08764E-05    1.26344E-06
   349    2.53034E+03    1.79195E+01    4.43901E-02    9.11253E+01    3.10586E-08    4.04905E-05    1.26570E-06
   350    2.50476E+03    1.80705E+01    4.44745E-02    8.97173E+01    3.09499E-08    4.01085E-05    1.26766E-06
   351    2.47954E+03    1.82193E+01    4.45613E-02    8.82823E+01    3.08417E-08    3.97306E-05    1.26934E-06
   352    2.45468E+03    1.83657E+01    4.46504E-02    8.68209E+01    3.07341E-08    3.93565E-05    1.27074E-06
   353    2.43020E+03    1.85098E+01    4.47418E-02    8.53333E+01    3.06270E-08    3.89862E-05    1.27188E-06
   354    2.40609E+03    1.86515E+01    4.48355E-02    8.38216E+01    3.05205E-08    3.86197E-05    1.27276E-06
   355    2.38237E+03    1.87907E+01    4.49313E-02    8.22852E+01    3.04144E-08    3.82568E-05    1.27342E-06
   356    2.35903E+03    1.89273E+01    4.50293E-02    8.07247E+01    3.03089E-08    3.78973E-05    1.27386E-06
   357    2.33608E+03    1.90614E+01    4.51294E-02    7.91409E+01    3.02039E-08    3.75413E-05    1.27410E-06
   358    2.31352E+03    1.91927E+01    4.52315E-02    7.75345E+01    3.00995E-08    3.71885E-05    1.27415E-06
   359    2.29136E+03    1.93213E+01    4.53355E-02    7.59057E+01    2.99955E-08    3.68390E-05    1.27403E-06
   360    2.26960E+03    1.94470E+01    4.54415E-02    7.42558E+01    2.98921E-08    3.64925E-05    1.27375E-06
   361    2.24824E+03    1.95699E+01    4.55494E-02    7.25838E+01    2.97891E-08    3.61491E-05    1.27333E-06
   362    2.22729E+03    1.96898E+01    4.56591E-02    7.08916E+01    2.96867E-08    3.58085E-05    1.27279E-06
   363    2.20675E+03    1.98066E+01    4.57706E-02    6.91798E+01    2.95848E-08    3.54707E-05    1.27214E-06
   364    2.18662E+03    1.99204E+01    4.58839E-02    6.74491E+01    2.94833E-08    3.51357E-05    1.27139E-06
   365    2.16691E+03    2.00312E+01    4.59987E-02    6.57002E+01    2.93824E-08    3.48032E-05    1.27057E-06
   366    2.14762E+03    2.01387E+01    4.61152E-02    6.39341E+01    2.92819E-08    3.44732E-05    1.26968E-06
   367    2.12875E+03    2.02430E+01    4.62333E-02    6.21513E+01    2.91820E-08    3.41456E-05    1.26874E-06
   368    2.11031E+03    2.03441E+01    4.63529E-02    6.03528E+01    2.90825E-08    3.38203E-05    1.26777E-06
   369    2.09230E+03    2.04419E+01    4.64740E-02    5.85393E+01    2.89835E-08    3.34972E-05    1.26678E-06
   370    2.07472E+03    2.05363E+01    4.65964E-02    5.67115E+01    2.88850E-08    3.31762E-05    1.26579E-06
   371    2.05757E+03    2.06274E+01    4.67202E-02    5.48702E+01    2.87870E-08    3.28572E-05    1.26482E-06
   372    2.04086E+03    2.07150E+01    4.68454E-02    5.30162E+01    2.86894E-08    3.25400E-05    1.26387E-06
   373    2.02458E+03    2.07992E+01    4.69717E-02    5.11503E+01    2.85923E-08    3.22247E-05    1.26296E-06
   374    2.00874E+03    2.08800E+01    4.70993E-02    4.92733E+01    2.84957E-08    3.19110E-05    1.26211E-06
   375    1.99333E+03    2.09572E+01    4.72280E-02    4.73857E+01    2.83995E-08    3.15990E-05    1.26134E-06
   376    1.97836E+03    2.10308E+01    4.73578E-02    4.54885E+01    2.83038E-08    3.12884E-05    1.26065E-06
   377    1.96384E+03    2.11007E+01    4.74887E-02    4.35824E+01    2.82086E-08    3.09792E-05    1.26007E-06
   378    1.94975E+03    2.11670E+01    4.76205E-02    4.16680E+01    2.81138E-08    3.06713E-05    1.25961E-06
   379    1.93611E+03    2.12296E+01    4.77532E-02    3.97463E+01    2.80194E-08    3.03645E-05    1.25929E-06
   380    1.92291E+03    2.12884E+01    4.78869E-02    3.78178E+01    2.79255E-08    3.00589E-05    1.25912E-06
   381    1.91015E+03    2.13434E+01    4.80213E-02    3.58834E+01    2.78321E-08    2.97542E-05    1.25911E-06
   382    1.89784E+03    2.13945E+01    4.81565E-02    3.39438E+01    2.77391E-08    2.94505E-05    1.25928E-06
   383    1.88597E+03    2.14418E+01    4.82924E-02    3.19999E+01    2.76465E-08    2.91475E-05    1.25965E-06
   384    1.87455E+03    2.14852E+01    4.84290E-02    3.00525E+01    2.75544E-08    2.88452E-05    1.26024E-06
   385    1.86356E+03    2.15248E+01    4.85661E-02    2.81023E+01    2.74627E-08    2.85434E-05    1.26105E-06
   386    1.85302E+03    2.15605E+01    4.87038E-02    2.61504E+01    2.73714E-08    2.82422E-05    1.26210E-06
   387    1.84292E+03    2.15923E+01    4.88420E-02    2.41975E+01    2.72805E-08    2.79413E-05    1.26341E-06
   388    1.83326E+03    2.16203E+01    4.89806E-02    2.22444E+01    2.71901E-08    2.76407E-05    1.26499E-06
   389    1.82404E+03    2.16444E+01    4.91196E-02    2.02919E+01    2.71001E-08    2.73403E-05    1.26686E-06
   390    1.81525E+03    2.16646E+01    4.92589E-02    1.83410E+01    2.70105E-08    2.70400E-05    1.26904E-06
   391    1.80690E+03    2.16810E+01    4.93984E-02    1.63924E+01    2.69213E-08    2.67396E-05    1.27153E-06
   392    1.79898E+03    2.16933E+01    4.95382E-02    1.44469E+01    2.68326E-08    2.64391E-05    1.27436E-06
   393    1.79150E+03    2.17018E+01    4.96781E-02    1.25052E+01    2.67442E-08    2.61384E-05    1.27754E-06
   394    1.78444E+03    2.17064E+01    4.98181E-02    1.05681E+01    2.66562E-08    2.58374E-05    1.28108E-06
   395    1.77780E+03    2.17069E+01    4.99581E-02    8.63647E+00    2.65687E-08    2.55359E-05    1.28500E-06
   396    1.77159E+03    2.17035E+01    5.00981E-02    6.71105E+00    2.64815E-08    2.52340E-05    1.28932E-06
   397    1.76579E+03    2.16961E+01    5.02380E-02    4.79263E+00    2.63947E-08    2.49314E-05    1.29405E-06
   398    1.76042E+03    2.16848E+01    5.03777E-02    2.88195E+00    2.63083E-08    2.46280E-05    1.29921E-06
   399    1.75546E+03    2.16694E+01    5.05173E-02    9.79795E-01    2.62223E-08    2.43239E-05    1.30481E-06
   400    1.75092E+03    2.16502E+01    5.06566E-02   -9.13077E-01    2.61367E-08    2.40188E-05    1.31086E-06
   401    1.74679E+03    2.16269E+01    5.07956E-02   -2.79591E+00    2.60515E-08    2.37127E-05    1.31738E-06
   402    1.74308E+03    2.15997E+01    5.09343E-02   -4.66794E+00    2.59666E-08    2.34057E-05    1.32434E-06
   403    1.73977E+03    2.15686E+01    5.10728E-02   -6.52843E+00    2.58822E-08    2.30979E-05    1.33173E-06
