#    L    TT             EE             BB             TE             PP             PT             PE         
  2325    1.12688E+02    4.55202E+00    3.78841E-02   -8.08208E+00    1.55825E-09    7.91081E-08    2.81719E-08
  2326    1.12609E+02    4.52650E+00    3.78476E-02   -8.07318E+00    1.55702E-09    8.58856E-08    2.77666E-08
  2327    1.12530E+02    4.50098E+00    3.78110E-02   -8.06323E+00    1.55580E-09    9.27169E-08    2.73594E-08
  2328    1.12451E+02    4.47549E+00    3.77745E-02   -8.05238E+00    1.55458E-09    9.95868E-08    2.69504E-08
  2329    1.12372E+02    4.45003E+00    3.77381E-02   -8.04054E+00    1.55336E-09    1.06480E-07    2.65399E-08
  2330    1.12291E+02    4.42460E+00    3.77017E-02   -8.02770E+00    1.55214E-09    1.13382E-07    2.61281E-08
  2331    1.12210E+02    4.39921E+00    3.76654E-02   -8.01394E+00    1.55092E-09    1.20277E-07    2.57151E-08
  2332    1.12129E+02    4.37386E+00    3.76292E-02   -7.99917E+00    1.54970E-09    1.27150E-07    2.53012E-08
  2333    1.12047E+02    4.34856E+00    3.75929E-02   -7.98347E+00    1.54849E-09    1.33987E-07    2.48867E-08
  2334    1.11964E+02    4.32332E+00    3.75568E-02   -7.96682E+00    1.54728E-09    1.40771E-07    2.44717E-08
  2335    1.11880E+02    4.29815E+00    3.75207E-02   -7.94922E+00    1.54606E-09    1.47488E-07    2.40564E-08
  2336    1.11795E+02    4.27303E+00    3.74846E-02   -7.93073E+00    1.54485E-09    1.54123E-07    2.36411E-08
  2337    1.11710E+02    4.24799E+00    3.74485E-02   -7.91135E+00    1.54364E-09    1.60660E-07    2.32260E-08
  2338    1.11623E+02    4.22303E+00    3.74126E-02   -7.89099E+00    1.54244E-09    1.67084E-07    2.28112E-08
  2339    1.11536E+02    4.19815E+00    3.73766E-02   -7.86980E+00    1.54123E-09    1.73381E-07    2.23971E-08
  2340    1.11447E+02    4.17338E+00    3.73407E-02   -7.84776E+00    1.54002E-09    1.79535E-07    2.19837E-08
  2341    1.11357E+02    4.14870E+00    3.73048E-02   -7.82480E+00    1.53882E-09    1.85531E-07    2.15714E-08
  2342    1.11266E+02    4.12412E+00    3.72690E-02   -7.80097E+00    1.53762E-09    1.91354E-07    2.11604E-08
  2343    1.11174E+02    4.09966E+00    3.72332E-02   -7.77635E+00    1.53642E-09    1.96989E-07    2.07508E-08
  2344    1.11081E+02    4.07530E+00    3.71974E-02   -7.75092E+00    1.53522E-09    2.02420E-07    2.03429E-08
  2345    1.10986E+02    4.05108E+00    3.71617E-02   -7.72459E+00    1.53402E-09    2.07633E-07    1.99368E-08
  2346    1.10890E+02    4.02697E+00    3.71260E-02   -7.69752E+00    1.53282E-09    2.12612E-07    1.95329E-08
  2347    1.10792E+02    4.00299E+00    3.70903E-02   -7.66960E+00    1.53162E-09    2.17343E-07    1.91313E-08
  2348    1.10693E+02    3.97915E+00    3.70547E-02   -7.64092E+00    1.53043E-09    2.21809E-07    1.87322E-08
  2349    1.10593E+02    3.95544E+00    3.70191E-02   -7.61145E+00    1.52924E-09    2.25997E-07    1.83359E-08
  2350    1.10490E+02    3.93189E+00    3.69835E-02   -7.58126E+00    1.52804E-09    2.29891E-07    1.79426E-08
  2351    1.10387E+02    3.90848E+00    3.69479E-02   -7.55026E+00    1.52685E-09    2.33479E-07    1.75523E-08
  2352    1.10282E+02    3.88522E+00    3.69123E-02   -7.51859E+00    1.52566E-09    2.36766E-07    1.71653E-08
  2353    1.10175E+02    3.86214E+00    3.68768E-02   -7.48617E+00    1.52447E-09    2.39760E-07    1.67814E-08
  2354    1.10066E+02    3.83921E+00    3.68413E-02   -7.45313E+00    1.52329E-09    2.42468E-07    1.64006E-08
  2355    1.09956E+02    3.81645E+00    3.68058E-02   -7.41931E+00    1.52210E-09    2.44898E-07    1.60230E-08
  2356    1.09844E+02    3.79388E+00    3.67703E-02   -7.38485E+00    1.52092E-09    2.47059E-07    1.56485E-08
  2357    1.09730E+02    3.77149E+00    3.67349E-02   -7.34981E+00    1.51973E-09    2.48958E-07    1.52772E-08
  2358    1.09615E+02    3.74929E+00    3.66994E-02   -7.31410E+00    1.51855E-09    2.50603E-07    1.49090E-08
  2359    1.09498E+02    3.72727E+00    3.66640E-02   -7.27779E+00    1.51737E-09    2.52002E-07    1.45438E-08
  2360    1.09378E+02    3.70545E+00    3.66286E-02   -7.24078E+00    1.51619E-09    2.53163E-07    1.41818E-08
  2361    1.09258E+02    3.68382E+00    3.65932E-02   -7.20329E+00    1.51502E-09    2.54094E-07    1.38229E-08
  2362    1.09134E+02    3.66239E+00    3.65578E-02   -7.16516E+00    1.51384E-09    2.54803E-07    1.34670E-08
  2363    1.09009E+02    3.64117E+00    3.65224E-02   -7.12651E+00    1.51266E-09    2.55297E-07    1.31143E-08
  2364    1.08882E+02    3.62015E+00    3.64870E-02   -7.08727E+00    1.51149E-09    2.55585E-07    1.27646E-08
  2365    1.08753E+02    3.59934E+00    3.64516E-02   -7.04757E+00    1.51032E-09    2.55675E-07    1.24179E-08
  2366    1.08623E+02    3.57876E+00    3.64162E-02   -7.00732E+00    1.50915E-09    2.55574E-07    1.20743E-08
  2367    1.08490E+02    3.55838E+00    3.63808E-02   -6.96658E+00    1.50798E-09    2.55290E-07    1.17338E-08
  2368    1.08355E+02    3.53823E+00    3.63455E-02   -6.92533E+00    1.50681E-09    2.54831E-07    1.13962E-08
  2369    1.08218E+02    3.51830E+00    3.63101E-02   -6.88372E+00    1.50564E-09    2.54205E-07    1.10617E-08
  2370    1.08079E+02    3.49861E+00    3.62747E-02   -6.84158E+00    1.50447E-09    2.53421E-07    1.07303E-08
  2371    1.07938E+02    3.47915E+00    3.62393E-02   -6.79904E+00    1.50331E-09    2.52485E-07    1.04018E-08
  2372    1.07795E+02    3.45992E+00    3.62039E-02   -6.75609E+00    1.50214E-09    2.51406E-07    1.00763E-08
  2373    1.07651E+02    3.44093E+00    3.61686E-02   -6.71279E+00    1.50098E-09    2.50192E-07    9.75384E-09
  2374    1.07503E+02    3.42219E+00    3.61332E-02   -6.66912E+00    1.49982E-09    2.48851E-07    9.43435E-09
  2375    1.07354E+02    3.40368E+00    3.60978E-02   -6.62508E+00    1.49866E-09    2.47390E-07    9.11782E-09
  2376    1.07203E+02    3.38543E+00    3.60624E-02   -6.58071E+00    1.49750E-09    2.45817E-07    8.80426E-09
  2377    1.07049E+02    3.36742E+00    3.60270E-02   -6.53602E+00    1.49635E-09    2.44141E-07    8.49366E-09
  2378    1.06894E+02    3.34966E+00    3.59916E-02   -6.49102E+00    1.49519E-09    2.42369E-07    8.18601E-09
  2379    1.06736E+02    3.33215E+00    3.59562E-02   -6.44574E+00    1.49403E-09    2.40510E-07    7.88130E-09
  2380    1.06577E+02    3.31491E+00    3.59208E-02   -6.40021E+00    1.49288E-09    2.38570E-07    7.57952E-09
  2381    1.06415E+02    3.29791E+00    3.58853E-02   -6.35443E+00    1.49173E-09    2.36558E-07    7.28066E-09
  2382    1.06251E+02    3.28118E+00    3.58499E-02   -6.30841E+00    1.49058E-09    2.34482E-07    6.98473E-09
  2383    1.06085E+02    3.26470E+00    3.58145E-02   -6.26217E+00    1.48943E-09    2.32350E-07    6.69169E-09
  2384    1.05916E+02    3.24850E+00    3.57790E-02   -6.21574E+00    1.48828E-09    2.30170E-07    6.40156E-09
  2385    1.05746E+02    3.23255E+00    3.57435E-02   -6.16912E+00    1.48713E-09    2.27949E-07    6.11432E-09
  2386    1.05573E+02    3.21686E+00    3.57081E-02   -6.12233E+00    1.48599E-09    2.25696E-07    5.82996E-09
  2387    1.05398E+02    3.20145E+00    3.56726E-02   -6.07540E+00    1.48484E-09    2.23419E-07    5.54847E-09
  2388    1.05222E+02    3.18630E+00    3.56371E-02   -6.02835E+00    1.48370E-09    2.21124E-07    5.26984E-09
  2389    1.05043E+02    3.17143E+00    3.56016E-02   -5.98119E+00    1.48256E-09    2.18821E-07    4.99408E-09
  2390    1.04862E+02    3.15682E+00    3.55661E-02   -5.93394E+00    1.48142E-09    2.16517E-07    4.72116E-09
  2391    1.04679E+02    3.14249E+00    3.55305E-02   -5.88663E+00    1.48028E-09    2.14220E-07    4.45108E-09
  2392    1.04494E+02    3.12844E+00    3.54950E-02   -5.83927E+00    1.47914E-09    2.11938E-07    4.18384E-09
  2393    1.04306E+02    3.11465E+00    3.54595E-02   -5.79187E+00    1.47800E-09    2.09679E-07    3.91941E-09
  2394    1.04117E+02    3.10115E+00    3.54239E-02   -5.74445E+00    1.47686E-09    2.07450E-07    3.65781E-09
  2395    1.03926E+02    3.08792E+00    3.53883E-02   -5.69702E+00    1.47573E-09    2.05260E-07    3.39900E-09
  2396    1.03733E+02    3.07496E+00    3.53527E-02   -5.64961E+00    1.47460E-09    2.03117E-07    3.14300E-09
  2397    1.03538E+02    3.06229E+00    3.53171E-02   -5.60222E+00    1.47346E-09    2.01028E-07    2.88978E-09
  2398    1.03340E+02    3.04989E+00    3.52815E-02   -5.55488E+00    1.47233E-09    1.99002E-07    2.63935E-09
  2399    1.03141E+02    3.03777E+00    3.52459E-02   -5.50758E+00    1.47120E-09    1.97046E-07    2.39169E-09
  2400    1.02940E+02    3.02592E+00    3.52102E-02   -5.46037E+00    1.47007E-09    1.95168E-07    2.14679E-09
  2401    1.02736E+02    3.01435E+00    3.51746E-02   -5.41324E+00    1.46895E-09    1.93375E-07    1.90464E-09
  2402    1.02532E+02    3.00305E+00    3.51389E-02   -5.36622E+00    1.46782E-09    1.91665E-07    1.66520E-09
  2403    1.02324E+02    2.99203E+00    3.51032E-02   -5.31933E+00    1.46670E-09    1.90037E-07    1.42841E-09
  2404    1.02115E+02    2.98128E+00    3.50675E-02   -5.27257E+00    1.46557E-09    1.88489E-07    1.19423E-09
  2405    1.01904E+02    2.97082E+00    3.50318E-02   -5.22597E+00    1.46445E-09    1.87018E-07    9.62600E-10
  2406    1.01692E+02    2.96062E+00    3.49961E-02   -5.17953E+00    1.46333E-09    1.85623E-07    7.33473E-10
  2407    1.01477E+02    2.95070E+00    3.49603E-02   -5.13329E+00    1.46221E-09    1.84300E-07    5.06800E-10
  2408    1.01260E+02    2.94105E+00    3.49246E-02   -5.08723E+00    1.46109E-09    1.83048E-07    2.82529E-10
  2409    1.01042E+02    2.93168E+00    3.48888E-02   -5.04138E+00    1.45997E-09    1.81864E-07    6.06104E-11
  2410    1.00821E+02    2.92258E+00    3.48530E-02   -4.99576E+00    1.45886E-09    1.80747E-07   -1.59007E-10
  2411    1.00600E+02    2.91374E+00    3.48172E-02   -4.95038E+00    1.45774E-09    1.79694E-07   -3.76373E-10
  2412    1.00376E+02    2.90517E+00    3.47814E-02   -4.90525E+00    1.45663E-09    1.78704E-07   -5.91539E-10
  2413    1.00150E+02    2.89687E+00    3.47456E-02   -4.86039E+00    1.45551E-09    1.77773E-07   -8.04555E-10
  2414    9.99230E+01    2.88884E+00    3.47097E-02   -4.81581E+00    1.45440E-09    1.76899E-07   -1.01547E-09
  2415    9.96939E+01    2.88107E+00    3.46738E-02   -4.77152E+00    1.45329E-09    1.76081E-07   -1.22434E-09
  2416    9.94636E+01    2.87356E+00    3.46380E-02   -4.72754E+00    1.45218E-09    1.75316E-07   -1.43121E-09
  2417    9.92312E+01    2.86632E+00    3.46021E-02   -4.68389E+00    1.45108E-09    1.74603E-07   -1.63613E-09
  2418    9.89977E+01    2.85933E+00    3.45661E-02   -4.64057E+00    1.44997E-09    1.73938E-07   -1.83915E-09
  2419    9.87621E+01    2.85261E+00    3.45302E-02   -4.59761E+00    1.44886E-09    1.73320E-07   -2.04033E-09
  2420    9.85260E+01    2.84613E+00    3.44943E-02   -4.55501E+00    1.44776E-09    1.72746E-07   -2.23971E-09
  2421    9.82877E+01    2.83992E+00    3.44583E-02   -4.51277E+00    1.44666E-09    1.72215E-07   -2.43734E-09
  2422    9.80481E+01    2.83396E+00    3.44223E-02   -4.47094E+00    1.44555E-09    1.71724E-07   -2.63328E-09
  2423    9.78079E+01    2.82824E+00    3.43863E-02   -4.42949E+00    1.44445E-09    1.71270E-07   -2.82757E-09
  2424    9.75655E+01    2.82277E+00    3.43503E-02   -4.38845E+00    1.44335E-09    1.70853E-07   -3.02027E-09
  2425    9.73224E+01    2.81756E+00    3.43142E-02   -4.34784E+00    1.44226E-09    1.70468E-07   -3.21143E-09
  2426    9.70778E+01    2.81257E+00    3.42782E-02   -4.30765E+00    1.44116E-09    1.70116E-07   -3.40109E-09
  2427    9.68316E+01    2.80783E+00    3.42421E-02   -4.26790E+00    1.44006E-09    1.69792E-07   -3.58930E-09
  2428    9.65847E+01    2.80333E+00    3.42060E-02   -4.22860E+00    1.43897E-09    1.69495E-07   -3.77613E-09
  2429    9.63369E+01    2.79907E+00    3.41699E-02   -4.18977E+00    1.43787E-09    1.69224E-07   -3.96161E-09
  2430    9.60875E+01    2.79503E+00    3.41338E-02   -4.15140E+00    1.43678E-09    1.68974E-07   -4.14580E-09
  2431    9.58372E+01    2.79123E+00    3.40976E-02   -4.11352E+00    1.43569E-09    1.68745E-07   -4.32875E-09
  2432    9.55859E+01    2.78765E+00    3.40615E-02   -4.07613E+00    1.43460E-09    1.68534E-07   -4.51051E-09
  2433    9.53337E+01    2.78430E+00    3.40253E-02   -4.03924E+00    1.43351E-09    1.68340E-07   -4.69113E-09
  2434    9.50812E+01    2.78116E+00    3.39891E-02   -4.00286E+00    1.43242E-09    1.68159E-07   -4.87066E-09
  2435    9.48269E+01    2.77825E+00    3.39529E-02   -3.96700E+00    1.43134E-09    1.67989E-07   -5.04915E-09
  2436    9.45723E+01    2.77556E+00    3.39167E-02   -3.93167E+00    1.43025E-09    1.67830E-07   -5.22665E-09
  2437    9.43165E+01    2.77307E+00    3.38804E-02   -3.89687E+00    1.42917E-09    1.67677E-07   -5.40321E-09
  2438    9.40604E+01    2.77079E+00    3.38442E-02   -3.86261E+00    1.42808E-09    1.67529E-07   -5.57889E-09
  2439    9.38030E+01    2.76872E+00    3.38079E-02   -3.82890E+00    1.42700E-09    1.67384E-07   -5.75372E-09
  2440    9.35451E+01    2.76685E+00    3.37716E-02   -3.79575E+00    1.42592E-09    1.67240E-07   -5.92778E-09
  2441    9.32867E+01    2.76518E+00    3.37353E-02   -3.76317E+00    1.42484E-09    1.67095E-07   -6.10109E-09
  2442    9.30278E+01    2.76370E+00    3.36990E-02   -3.73116E+00    1.42376E-09    1.66945E-07   -6.27372E-09
  2443    9.27675E+01    2.76242E+00    3.36627E-02   -3.69972E+00    1.42269E-09    1.66790E-07   -6.44571E-09
  2444    9.25073E+01    2.76132E+00    3.36263E-02   -3.66887E+00    1.42161E-09    1.66627E-07   -6.61712E-09
  2445    9.22471E+01    2.76042E+00    3.35900E-02   -3.63862E+00    1.42054E-09    1.66453E-07   -6.78800E-09
  2446    9.19855E+01    2.75969E+00    3.35536E-02   -3.60895E+00    1.41946E-09    1.66267E-07   -6.95839E-09
  2447    9.17246E+01    2.75914E+00    3.35172E-02   -3.57989E+00    1.41839E-09    1.66066E-07   -7.12834E-09
  2448    9.14629E+01    2.75877E+00    3.34809E-02   -3.55144E+00    1.41732E-09    1.65849E-07   -7.29792E-09
  2449    9.12003E+01    2.75856E+00    3.34445E-02   -3.52360E+00    1.41625E-09    1.65612E-07   -7.46716E-09
  2450    9.09384E+01    2.75853E+00    3.34081E-02   -3.49637E+00    1.41518E-09    1.65354E-07   -7.63612E-09
  2451    9.06755E+01    2.75866E+00    3.33717E-02   -3.46977E+00    1.41411E-09    1.65073E-07   -7.80484E-09
  2452    9.04131E+01    2.75894E+00    3.33353E-02   -3.44379E+00    1.41304E-09    1.64771E-07   -7.97333E-09
  2453    9.01497E+01    2.75938E+00    3.32989E-02   -3.41845E+00    1.41198E-09    1.64450E-07   -8.14160E-09
  2454    8.98868E+01    2.75998E+00    3.32624E-02   -3.39374E+00    1.41091E-09    1.64112E-07   -8.30966E-09
  2455    8.96235E+01    2.76072E+00    3.32260E-02   -3.36967E+00    1.40985E-09    1.63759E-07   -8.47750E-09
  2456    8.93605E+01    2.76160E+00    3.31896E-02   -3.34624E+00    1.40879E-09    1.63393E-07   -8.64513E-09
  2457    8.90978E+01    2.76263E+00    3.31532E-02   -3.32345E+00    1.40773E-09    1.63016E-07   -8.81256E-09
  2458    8.88347E+01    2.76379E+00    3.31167E-02   -3.30132E+00    1.40667E-09    1.62630E-07   -8.97980E-09
  2459    8.85710E+01    2.76508E+00    3.30803E-02   -3.27983E+00    1.40561E-09    1.62238E-07   -9.14683E-09
  2460    8.83083E+01    2.76650E+00    3.30439E-02   -3.25899E+00    1.40455E-09    1.61842E-07   -9.31368E-09
  2461    8.80457E+01    2.76804E+00    3.30075E-02   -3.23881E+00    1.40349E-09    1.61443E-07   -9.48034E-09
  2462    8.77825E+01    2.76971E+00    3.29711E-02   -3.21928E+00    1.40244E-09    1.61044E-07   -9.64683E-09
  2463    8.75208E+01    2.77148E+00    3.29347E-02   -3.20041E+00    1.40138E-09    1.60647E-07   -9.81314E-09
  2464    8.72584E+01    2.77337E+00    3.28982E-02   -3.18219E+00    1.40033E-09    1.60254E-07   -9.97927E-09
  2465    8.69967E+01    2.77537E+00    3.28618E-02   -3.16463E+00    1.39928E-09    1.59868E-07   -1.01452E-08
  2466    8.67349E+01    2.77747E+00    3.28255E-02   -3.14772E+00    1.39823E-09    1.59489E-07   -1.03111E-08
  2467    8.64738E+01    2.77967E+00    3.27891E-02   -3.13148E+00    1.39718E-09    1.59121E-07   -1.04767E-08
  2468    8.62133E+01    2.78197E+00    3.27527E-02   -3.11588E+00    1.39613E-09    1.58765E-07   -1.06422E-08
  2469    8.59533E+01    2.78436E+00    3.27163E-02   -3.10094E+00    1.39508E-09    1.58425E-07   -1.08076E-08
  2470    8.56931E+01    2.78684E+00    3.26800E-02   -3.08666E+00    1.39403E-09    1.58100E-07   -1.09728E-08
  2471    8.54342E+01    2.78939E+00    3.26436E-02   -3.07303E+00    1.39299E-09    1.57795E-07   -1.11379E-08
  2472    8.51756E+01    2.79202E+00    3.26073E-02   -3.06005E+00    1.39194E-09    1.57510E-07   -1.13028E-08
  2473    8.49175E+01    2.79473E+00    3.25710E-02   -3.04772E+00    1.39090E-09    1.57249E-07   -1.14676E-08
  2474    8.46598E+01    2.79751E+00    3.25347E-02   -3.03604E+00    1.38986E-09    1.57013E-07   -1.16323E-08
  2475    8.44032E+01    2.80035E+00    3.24984E-02   -3.02501E+00    1.38881E-09    1.56804E-07   -1.17969E-08
  2476    8.41468E+01    2.80326E+00    3.24621E-02   -3.01462E+00    1.38777E-09    1.56625E-07   -1.19613E-08
  2477    8.38914E+01    2.80623E+00    3.24259E-02   -3.00487E+00    1.38674E-09    1.56477E-07   -1.21257E-08
  2478    8.36371E+01    2.80924E+00    3.23896E-02   -2.99575E+00    1.38570E-09    1.56363E-07   -1.22899E-08
  2479    8.33836E+01    2.81231E+00    3.23534E-02   -2.98727E+00    1.38466E-09    1.56284E-07   -1.24541E-08
  2480    8.31303E+01    2.81542E+00    3.23172E-02   -2.97942E+00    1.38363E-09    1.56244E-07   -1.26181E-08
  2481    8.28787E+01    2.81858E+00    3.22810E-02   -2.97218E+00    1.38259E-09    1.56243E-07   -1.27821E-08
  2482    8.26278E+01    2.82177E+00    3.22449E-02   -2.96556E+00    1.38156E-09    1.56284E-07   -1.29459E-08
  2483    8.23778E+01    2.82500E+00    3.22087E-02   -2.95957E+00    1.38052E-09    1.56370E-07   -1.31097E-08
  2484    8.21285E+01    2.82826E+00    3.21726E-02   -2.95418E+00    1.37949E-09    1.56502E-07   -1.32734E-08
  2485    8.18807E+01    2.83155E+00    3.21365E-02   -2.94940E+00    1.37846E-09    1.56683E-07   -1.34371E-08
  2486    8.16344E+01    2.83486E+00    3.21004E-02   -2.94522E+00    1.37743E-09    1.56914E-07   -1.36006E-08
  2487    8.13887E+01    2.83818E+00    3.20644E-02   -2.94163E+00    1.37641E-09    1.57197E-07   -1.37641E-08
  2488    8.11445E+01    2.84153E+00    3.20284E-02   -2.93864E+00    1.37538E-09    1.57536E-07   -1.39276E-08
  2489    8.09008E+01    2.84488E+00    3.19924E-02   -2.93624E+00    1.37435E-09    1.57931E-07   -1.40910E-08
  2490    8.06585E+01    2.84823E+00    3.19564E-02   -2.93441E+00    1.37333E-09    1.58386E-07   -1.42543E-08
  2491    8.04182E+01    2.85159E+00    3.19204E-02   -2.93316E+00    1.37230E-09    1.58901E-07   -1.44176E-08
  2492    8.01785E+01    2.85495E+00    3.18845E-02   -2.93248E+00    1.37128E-09    1.59480E-07   -1.45809E-08
  2493    7.99400E+01    2.85830E+00    3.18486E-02   -2.93237E+00    1.37026E-09    1.60124E-07   -1.47441E-08
  2494    7.97031E+01    2.86165E+00    3.18127E-02   -2.93281E+00    1.36924E-09    1.60836E-07   -1.49073E-08
  2495    7.94675E+01    2.86498E+00    3.17769E-02   -2.93379E+00    1.36822E-09    1.61617E-07   -1.50705E-08
  2496    7.92334E+01    2.86830E+00    3.17410E-02   -2.93532E+00    1.36720E-09    1.62470E-07   -1.52336E-08
  2497    7.90006E+01    2.87160E+00    3.17052E-02   -2.93738E+00    1.36618E-09    1.63397E-07   -1.53968E-08
  2498    7.87693E+01    2.87487E+00    3.16695E-02   -2.93997E+00    1.36517E-09    1.64399E-07   -1.55599E-08
